id,unit,time,treat,treatq,treatd,valueFOC2,valueMOC2,valueTOC2,valuefratioOC2,valueFOC9,valueMOC9,valueTOC9,valuefratioOC9
9,Greece,220,0,0,0,35.8,40.2,38,47.105263,42.7,43.2,43,49.708965
9,Greece,221,0,0,0,35.9,40.3,38.1,47.112862,43.6,43.2,43.4,50.230415
9,Greece,222,0,0,0,36.3,40.4,38.3,47.327248,44.3,43.5,43.9,50.455582
9,Greece,223,0,0,0,36.4,40.6,38.4,47.272728,44.3,42.8,43.5,50.86108
9,Greece,224,0,0,0,36.7,40.7,38.7,47.416019,43.6,43.6,43.6,50
9,Greece,225,0,0,0,36.8,41.2,38.9,47.179485,44,43.7,43.8,50.171036
9,Greece,226,0,0,0,37.2,41.3,39.2,47.388535,44,43.7,43.9,50.171036
9,Greece,227,0,0,0,36.9,41,38.9,47.36842,43.1,43.1,43.1,50
9,Greece,228,0,0,0,36.6,40.9,38.7,47.225807,42.4,43.1,42.8,49.590645
9,Greece,229,0,0,0,36.6,40.8,38.6,47.286823,43.2,43.2,43.2,50
9,Greece,230,0,0,0,36.7,41,38.8,47.232948,43.5,43,43.3,50.289017
9,Greece,231,0,0,0,36.8,40.7,38.7,47.483871,42.8,43.6,43.2,49.537037
9,Greece,232,0,0,0,36.6,40.7,38.6,47.347996,43,43.7,43.4,49.59631
9,Greece,233,0,0,0,36.7,40.7,38.6,47.416019,43.9,43.6,43.8,50.171429
9,Greece,234,0,0,0,36.8,40.8,38.8,47.42268,43.9,43.2,43.5,50.401836
9,Greece,235,0,0,0,36.7,40.7,38.7,47.416019,43.1,43,43.1,50.058071
9,Greece,236,0,0,0,36.5,40.5,38.5,47.402596,42.1,42.8,42.5,49.587749
9,Greece,237,0,0,0,36.3,40.4,38.4,47.327248,43.5,42.7,43.1,50.464039
9,Greece,238,0,0,0,36.6,40.3,38.5,47.594276,44.1,43,43.5,50.631458
10,Hungary,172,0,0,0,39.3,41.5,40.2,48.638615,39.9,41.3,40.4,49.137932
10,Hungary,173,0,0,0,39,41.2,40,48.628429,39.9,41.4,40.5,49.077492
10,Hungary,174,0,0,0,39.3,41.2,40,48.819878,39.9,41.6,40.6,48.957054
10,Hungary,175,0,0,0,39.3,41.2,40.1,48.819878,39.8,41.4,40.5,49.014778
10,Hungary,176,0,0,0,39.3,41.1,40,48.880596,40,41.2,40.5,49.261086
10,Hungary,177,0,0,0,39.2,41.1,40,48.816936,40.1,41.1,40.6,49.384235
10,Hungary,178,0,0,0,39.3,40.9,40,49.002495,40,41.2,40.5,49.261086
10,Hungary,179,0,0,0,39.1,41,39.9,48.813984,40,41.2,40.6,49.261086
10,Hungary,180,0,0,0,38.8,40.7,39.6,48.805031,39.8,40.9,40.3,49.318462
10,Hungary,181,0,0,0,38.8,40.8,39.6,48.743717,39.9,41.1,40.4,49.259258
10,Hungary,182,0,0,0,39,41.1,39.9,48.68914,39.8,41.2,40.5,49.135803
10,Hungary,183,0,0,0,39.2,41,39.9,48.877804,39.8,41.3,40.4,49.075214
10,Hungary,184,0,0,0,39.5,41.2,40.2,48.946716,39.9,40.7,40.2,49.503723
10,Hungary,185,0,0,0,39.6,41.2,40.3,49.009899,39.9,40.9,40.3,49.381187
10,Hungary,186,0,0,0,39.7,41.3,40.4,49.012344,39.8,41.3,40.4,49.075214
10,Hungary,187,0,0,0,39.5,41,40.1,49.068321,39.9,41.3,40.5,49.137932
10,Hungary,188,0,0,0,39.7,41.2,40.3,49.072929,39.8,41.3,40.4,49.075214
10,Hungary,189,0,0,0,39.6,41.2,40.3,49.009899,39.7,41,40.3,49.19455
10,Hungary,190,0,0,0,39.5,41.1,40.2,49.007442,39.9,41,40.4,49.320148
10,Hungary,191,0,0,0,39.5,40.9,40.1,49.129353,39.8,40.7,40.2,49.440994
10,Hungary,192,0,0,0,39.6,40.8,40.1,49.253731,40.1,40.4,40.2,49.813663
10,Hungary,193,0,0,0,39.7,40.9,40.2,49.255585,40,40.7,40.3,49.566296
10,Hungary,194,0,0,0,39.7,40.7,40.1,49.378109,40,40.8,40.4,49.504951
10,Hungary,195,0,0,0,39.5,40.6,40,49.313358,40,40.6,40.3,49.627792
10,Hungary,196,0,0,0,39.8,40.6,40.1,49.502487,40.2,40.9,40.5,49.568436
10,Hungary,197,0,0,0,39.7,40.5,40,49.501247,40.2,40.9,40.5,49.568436
10,Hungary,198,0,0,0,39.6,40.4,39.9,49.5,40.1,40.7,40.4,49.628712
10,Hungary,199,0,0,0,39.5,40.4,39.9,49.436794,40.1,40.6,40.3,49.690212
10,Hungary,200,0,0,0,39.5,40.6,40,49.313358,40,41,40.4,49.382717
10,Hungary,201,0,0,0,39.4,40.8,40,49.127182,40,40.5,40.2,49.689442
10,Hungary,202,0,0,0,39.6,40.5,40,49.438202,39.8,40.8,40.3,49.379654
10,Hungary,203,0,0,0,39.5,40.5,39.9,49.375,39.7,40.5,40.1,49.501247
10,Hungary,204,0,0,0,39.6,40.7,40.1,49.315067,40,40.8,40.4,49.504951
10,Hungary,205,0,0,0,39.6,40.7,40.1,49.315067,39.7,40.7,40.2,49.378109
10,Hungary,206,0,0,0,39.6,40.8,40.2,49.253731,39.6,40.3,40,49.561951
10,Hungary,207,0,0,0,39.8,40.7,40.2,49.440994,39.7,40.2,39.9,49.687107
10,Hungary,208,0,0,0,39.7,40.7,40.1,49.378109,39.9,40.2,40.1,49.812733
10,Hungary,209,0,0,0,39.6,40.6,40,49.37656,39.8,40.3,40,49.687889
10,Hungary,210,0,0,0,39.5,40.3,39.9,49.498745,39.9,40.5,40.2,49.626865
10,Hungary,211,0,0,0,39.4,40.2,39.7,49.497486,39.9,40.4,40.2,49.688667
10,Hungary,212,0,0,0,39.7,40.1,39.9,49.749374,39.9,40.4,40.2,49.688667
10,Hungary,213,0,0,0,39.8,40.3,40,49.687889,39.8,40.4,40.1,49.625935
10,Hungary,214,0,0,0,39.8,40.2,40,49.75,40,40.3,40.1,49.813202
10,Hungary,215,0,0,0,39.9,40.5,40.2,49.626865,40.1,40.2,40.2,49.937733
10,Hungary,216,0,0,0,40,40.7,40.3,49.566296,40.5,40.5,40.5,50
10,Hungary,217,0,0,0,40,40.9,40.4,49.443756,40.3,40.3,40.3,50
10,Hungary,218,0,0,0,40.1,41,40.5,49.445129,40.1,40.4,40.2,49.813663
10,Hungary,219,0,0,0,40.1,41,40.5,49.445129,40.1,40.5,40.3,49.751862
10,Hungary,220,0,0,0,40.2,40.8,40.5,49.629631,40.1,40.6,40.3,49.690212
10,Hungary,221,0,0,0,40.1,41,40.5,49.445129,40.1,40.6,40.3,49.690212
10,Hungary,222,0,0,0,40.1,40.9,40.5,49.506172,40.1,40.6,40.3,49.690212
10,Hungary,223,0,0,0,40,40.7,40.3,49.566296,40,40.6,40.3,49.627792
10,Hungary,224,0,0,0,39.9,40.4,40.1,49.688667,40,40.2,40.1,49.875313
10,Hungary,225,0,0,0,39.8,40.4,40.1,49.625935,40,40.3,40.2,49.813202
10,Hungary,226,0,0,0,39.7,40.3,40,49.625,40,40.3,40.1,49.813202
10,Hungary,227,0,0,0,39.6,40.2,39.9,49.624062,40,40.2,40.1,49.875313
10,Hungary,228,0,0,0,39.9,40.5,40.2,49.626865,39.9,40,40,49.93742
10,Hungary,229,0,0,0,39.9,40.4,40.2,49.688667,40,40.3,40.1,49.813202
10,Hungary,230,0,0,0,39.7,40.5,40.1,49.501247,39.9,40.4,40.2,49.688667
10,Hungary,231,0,0,0,39.9,40.5,40.2,49.626865,40.1,40.2,40.2,49.937733
10,Hungary,232,0,0,0,39.8,40.6,40.2,49.502487,40,40.5,40.3,49.689442
10,Hungary,233,0,0,0,39.9,40.5,40.1,49.626865,39.9,40.5,40.2,49.626865
10,Hungary,234,0,0,0,39.7,40.5,40.1,49.501247,39.8,40.3,40,49.687889
10,Hungary,235,0,0,0,39.8,40.4,40.1,49.625935,40,40.2,40.1,49.875313
10,Hungary,236,0,0,0,39.8,40.4,40.1,49.625935,39.9,40.2,40,49.812733
10,Hungary,237,0,0,0,39.9,40.2,40,49.812733,39.8,40.4,40.1,49.625935
10,Hungary,238,0,0,0,39.8,40.6,40.2,49.502487,39.8,40.5,40.1,49.564133
11,Italy,172,0,0,0,30.5,38.8,34.2,44.011543,38.4,40.9,40,48.423706
11,Italy,173,0,0,0,30.5,38.6,34.1,44.138927,38.2,41.1,40,48.171501
11,Italy,174,0,0,0,30.9,38.8,34.5,44.332855,38.7,41.1,40.3,48.496239
11,Italy,175,0,0,0,30.7,38.9,34.5,44.109196,38.4,40.9,40,48.423706
11,Italy,176,0,0,0,33,40.3,37.1,45.020462,38.3,41.3,40.2,48.115578
11,Italy,177,0,0,0,32.6,40.1,36.8,44.841816,38.2,41.2,40.1,48.110832
11,Italy,178,0,0,0,33.1,40.3,37.2,45.095367,38.3,41,39.9,48.297604
11,Italy,179,0,0,0,32.4,40.2,36.8,44.628098,38.3,40.6,39.7,48.542458
11,Italy,180,0,0,0,32.9,40.2,37.1,45.00684,38.5,40.8,40,48.549812
11,Italy,181,0,0,0,32.7,40.5,37,44.672131,38.5,40.9,40.1,48.488667
11,Italy,182,0,0,0,33.4,40.1,37.1,45.442177,38.6,41,40.1,48.492462
11,Italy,183,0,0,0,33,39.9,36.9,45.26749,38.6,40.7,39.9,48.675915
11,Italy,184,0,0,0,33.6,40.2,37.3,45.528454,39.2,41,40.4,48.877804
11,Italy,185,0,0,0,33.2,40.1,37,45.293316,38.4,41.1,40.1,48.301888
11,Italy,186,0,0,0,33.5,39.7,37.1,45.765026,38.8,41,40.2,48.621555
11,Italy,187,0,0,0,32.9,40,37,45.130314,38.5,40.8,40,48.549812
11,Italy,188,0,0,0,32.7,39.8,36.7,45.103447,38.5,41.1,40.2,48.366833
11,Italy,189,0,0,0,33.1,40,36.9,45.280437,38.8,41.2,40.4,48.5
11,Italy,190,0,0,0,33.7,40.4,37.5,45.479084,38.9,41.1,40.3,48.625
11,Italy,191,0,0,0,33.1,40,37,45.280437,38.6,40.8,40,48.614609
11,Italy,192,0,0,0,33.3,40.2,37.2,45.306122,38.7,40.7,40,48.740555
11,Italy,193,0,0,0,33.3,40.3,37.2,45.244564,38.8,40.6,40,48.866497
11,Italy,194,0,0,0,33.7,40.3,37.4,45.540539,39.4,41.1,40.4,48.944099
11,Italy,195,0,0,0,33.2,40.2,37.2,45.231609,38.6,40.5,39.8,48.798988
11,Italy,196,0,0,0,33.3,40.2,37.2,45.306122,38.9,40.7,40,48.869347
11,Italy,197,0,0,0,33.1,39.8,36.8,45.404663,39.1,40.6,40.1,49.058971
11,Italy,198,0,0,0,33.8,40.5,37.6,45.491253,39.3,40.5,40,49.248119
11,Italy,199,0,0,0,33.4,40.1,37.3,45.442177,39,40.4,39.8,49.118389
11,Italy,200,0,0,0,33.8,40.3,37.6,45.614037,38.9,40.2,39.7,49.178257
11,Italy,201,0,0,0,33.5,40.4,37.4,45.331528,39.1,40.5,39.9,49.120602
11,Italy,202,0,0,0,33.7,40,37.2,45.725914,39.9,40.3,40.1,49.750622
11,Italy,203,0,0,0,33.3,40,37.1,45.429741,39.3,40.2,39.8,49.433964
11,Italy,204,0,0,0,31.4,40.3,35.6,43.793583,38,40.5,39.6,48.407642
11,Italy,205,0,0,0,31.6,40,35.6,44.134079,38.4,40.4,39.7,48.730965
11,Italy,206,1,1,0,32.2,39.8,35.8,44.722221,37.9,40.2,39.4,48.527531
11,Italy,207,1,1,0,31.7,39.8,35.6,44.335663,37.6,39.8,39,48.578812
11,Italy,208,1,1,0,31.5,39.7,35.4,44.241573,37.8,39.9,39.2,48.648647
11,Italy,209,1,1,0,31.7,40.2,35.7,44.089012,38.4,40.4,39.7,48.730965
11,Italy,210,1,1,0,32.2,39.8,35.9,44.722221,37.8,40.3,39.4,48.399487
11,Italy,211,1,1,0,32,39.8,35.8,44.568245,37.8,39.7,39.1,48.774193
11,Italy,212,1,1,0,31.8,39.8,35.7,44.413406,38.5,40.1,39.6,48.982189
11,Italy,213,1,1,0,32,39.8,35.8,44.568245,38.2,40.3,39.5,48.662422
11,Italy,214,1,1,0,32.7,39.9,36.3,45.041321,38.1,40.2,39.5,48.659004
11,Italy,215,1,1,0,32.2,40.1,36.1,44.536652,37.9,40.1,39.3,48.589745
11,Italy,216,1,1,0,31.8,39.9,35.8,44.351463,37.9,39.8,39.2,48.777348
11,Italy,217,1,1,0,32,39.6,35.7,44.692738,38.4,40.3,39.7,48.792885
11,Italy,218,1,1,0,32.5,39.6,36,45.076283,38.5,39.8,39.4,49.169861
11,Italy,219,1,1,0,32.5,39.8,36.1,44.951591,38,40,39.4,48.717949
11,Italy,220,1,1,0,32.3,40.2,36.1,44.551723,37.9,40.2,39.5,48.527531
11,Italy,221,1,1,0,32.7,40.6,36.5,44.611187,38.4,40.2,39.6,48.854961
11,Italy,222,1,1,0,32.5,40.3,36.4,44.642857,38.4,40.1,39.6,48.917198
11,Italy,223,1,1,0,32.4,40.1,36.2,44.689655,38,40.2,39.5,48.593349
11,Italy,224,1,1,0,32.4,39.9,36,44.813278,38.1,40.2,39.6,48.659004
11,Italy,225,1,1,0,32.7,40.4,36.4,44.733242,37.9,40.6,39.8,48.280254
11,Italy,226,1,1,0,32.9,40.2,36.5,45.00684,38.4,40.2,39.7,48.854961
11,Italy,227,1,1,0,32.5,39.9,36.2,44.889503,37.9,40.1,39.5,48.589745
11,Italy,228,1,1,0,32.6,40.1,36.2,44.841816,38,40.5,39.8,48.407642
11,Italy,229,1,1,0,32.8,40.3,36.4,44.870041,38.5,40.7,40.1,48.611111
11,Italy,230,1,1,0,32.9,40.3,36.5,44.945354,38.5,40.7,40.1,48.611111
11,Italy,231,1,1,0,32.5,40.1,36.1,44.765839,38.1,40.5,39.7,48.473282
11,Italy,232,1,1,0,32.6,39.8,36.1,45.027626,37.9,40.5,39.7,48.341835
11,Italy,233,1,1,0,32.6,40.4,36.4,44.657536,38.6,40.8,40.2,48.614609
11,Italy,234,1,1,0,33.1,40.2,36.6,45.156891,38.5,41,40.3,48.427673
11,Italy,235,1,1,0,32.8,40.5,36.5,44.747612,38.5,40.7,40,48.611111
11,Italy,236,1,1,0,32.9,40.4,36.5,44.884037,38.7,40.4,39.9,48.925411
11,Italy,237,1,1,0,32.9,39.8,36.2,45.254471,38.7,40.6,40,48.802017
11,Italy,238,1,1,0,33.3,40.3,36.7,45.244564,38.7,40.6,40.1,48.802017
12,Latvia,172,0,0,0,39.6,43,40.7,47.941887,43.9,43.9,43.9,50
12,Latvia,173,0,0,0,39.5,42.9,40.8,47.936893,42,46.5,44.5,47.457626
12,Latvia,174,0,0,0,38.8,44.4,40.7,46.634617,43.4,43.5,43.4,49.942463
12,Latvia,175,0,0,0,39.1,43.1,40.5,47.56691,41.5,44.9,43.3,48.032406
12,Latvia,176,0,0,0,38.6,43.9,40.7,46.78788,43.3,43.2,43.2,50.057804
12,Latvia,177,0,0,0,39.5,42.1,40.4,48.406864,41.2,43.9,42.7,48.413631
12,Latvia,178,0,0,0,38.6,44,40.7,46.731236,41.3,44.1,42.8,48.360657
12,Latvia,179,0,0,0,39.5,41.3,40.1,48.886139,41.1,44.9,43,47.790699
12,Latvia,180,0,0,0,39,40.8,39.7,48.872181,40.8,42.7,41.7,48.862274
12,Latvia,181,0,0,0,39.8,41.2,40.3,49.135803,39.7,43.9,42,47.488037
12,Latvia,182,0,0,0,39.2,41,39.8,48.877804,41.4,44.2,42.8,48.364487
12,Latvia,183,0,0,0,39.4,41.6,40,48.641975,40.3,43.1,41.8,48.321342
12,Latvia,184,0,0,0,39.4,40.3,39.7,49.435383,40,43.9,41.9,47.675804
12,Latvia,185,0,0,0,39.4,42.3,40.2,48.225216,41.7,44.4,43.2,48.432056
12,Latvia,186,0,0,0,39.7,41.2,40.2,49.072929,40.9,44.8,42.9,47.724621
12,Latvia,187,0,0,0,38.8,40.8,39.4,48.743717,39.6,44,42,47.36842
12,Latvia,188,0,0,0,39.7,41.2,40.2,49.072929,41.1,42.6,41.9,49.103943
12,Latvia,189,0,0,0,39.2,41.5,40.1,48.57497,40.6,42.4,41.6,48.915661
12,Latvia,190,0,0,0,39.8,40.3,40,49.687889,40.4,42.7,41.6,48.616127
12,Latvia,191,0,0,0,40,40.8,40.3,49.504951,40.6,42.1,41.4,49.093109
12,Latvia,192,0,0,0,39.2,41.1,39.8,48.816936,40.3,41.1,40.7,49.508598
12,Latvia,193,0,0,0,39.4,40.2,39.7,49.497486,40.4,41.7,41.1,49.208282
12,Latvia,194,0,0,0,39.9,40.9,40.3,49.381187,40.5,41.7,41.1,49.270073
12,Latvia,195,0,0,0,39.4,40.5,39.8,49.311638,41,41.1,41,49.939098
12,Latvia,196,0,0,0,39.3,41.2,39.9,48.819878,39.7,40.7,40.2,49.378109
12,Latvia,197,0,0,0,39.4,39.9,39.5,49.684742,40.2,41.4,40.7,49.264706
12,Latvia,198,0,0,0,40,42.1,40.7,48.721073,40.3,40.9,40.6,49.630543
12,Latvia,199,0,0,0,38.7,39.5,39,49.488491,40.1,40.9,40.5,49.506172
12,Latvia,200,0,0,0,38.5,40.5,39.2,48.734177,39.7,39.9,39.8,49.874371
12,Latvia,201,0,0,0,39.3,40.6,39.7,49.186481,40.6,40.4,40.5,50.123455
12,Latvia,202,0,0,0,39.3,39.7,39.4,49.746834,40.3,40.8,40.6,49.691738
12,Latvia,203,0,0,0,38.7,39.8,39,49.299362,40.1,40.5,40.3,49.751862
12,Latvia,204,0,0,0,39,40.1,39.4,49.304676,39.6,40.2,39.9,49.624062
12,Latvia,205,0,0,0,38.5,40.2,39.1,48.919949,40.4,41,40.7,49.631451
12,Latvia,206,0,0,0,39,40.2,39.4,49.242424,40.4,40.9,40.7,49.692497
12,Latvia,207,0,0,0,38.7,39.1,38.8,49.742931,40.4,40.5,40.5,49.938194
12,Latvia,208,0,0,0,39,40,39.3,49.367088,40.4,40.1,40.2,50.186337
12,Latvia,209,0,0,0,38.9,40,39.2,49.302914,39.8,40.9,40.4,49.318462
12,Latvia,210,0,0,0,38.8,40.4,39.4,48.989899,39.8,40.9,40.4,49.318462
12,Latvia,211,0,0,0,39,40,39.3,49.367088,40.1,40.7,40.4,49.628712
12,Latvia,212,0,0,0,38.6,39.4,38.9,49.487179,40.5,40.7,40.6,49.876846
12,Latvia,213,0,0,0,38.6,39.5,38.9,49.423817,40,40.3,40.1,49.813202
12,Latvia,214,0,0,0,38.5,39.1,38.7,49.613403,40.2,41.2,40.7,49.38575
12,Latvia,215,0,0,0,38.2,39.3,38.6,49.290321,40.1,40.3,40.2,49.875622
12,Latvia,216,0,0,0,38.8,39.6,39.1,49.489796,40.1,40.2,40.1,49.937733
12,Latvia,217,0,0,0,38.9,40,39.2,49.302914,40.4,40.6,40.5,49.876545
12,Latvia,218,0,0,0,38.7,39.8,39.1,49.299362,40.6,40.5,40.5,50.061653
12,Latvia,219,0,0,0,39.3,40.3,39.6,49.371861,39.9,40.7,40.4,49.503723
12,Latvia,220,0,0,0,39.5,40.2,39.7,49.560852,39.9,40.4,40.2,49.688667
12,Latvia,221,0,0,0,39.5,40.1,39.7,49.623116,40.2,40.9,40.6,49.568436
12,Latvia,222,0,0,0,39.7,40,39.8,49.811794,40.3,40.7,40.5,49.753086
12,Latvia,223,0,0,0,39.3,40,39.5,49.55864,40.4,40.2,40.3,50.124069
12,Latvia,224,0,0,0,39.6,40,39.7,49.748745,40.5,40.2,40.4,50.185875
12,Latvia,225,0,0,0,39.3,40.3,39.6,49.371861,40.3,40.6,40.4,49.814587
12,Latvia,226,0,0,0,39.1,40.1,39.4,49.368687,40.3,40.8,40.5,49.691738
12,Latvia,227,0,0,0,39.3,39.9,39.5,49.621212,40.2,40.5,40.4,49.814125
12,Latvia,228,0,0,0,39.3,40.4,39.6,49.309914,40.1,40.3,40.2,49.875622
12,Latvia,229,0,0,0,39.6,39.9,39.7,49.811321,40.6,40.2,40.4,50.247524
12,Latvia,230,0,0,0,39.4,40,39.6,49.622166,40,40.3,40.1,49.813202
12,Latvia,231,0,0,0,39.9,40.1,40,49.875,39.8,39.8,39.8,50
12,Latvia,232,0,0,0,39.4,40.3,39.7,49.435383,40.2,40.3,40.2,49.937889
12,Latvia,233,0,0,0,39.7,39.6,39.7,50.063053,40.2,40.7,40.4,49.690975
12,Latvia,234,0,0,0,39.5,39.7,39.6,49.873737,40.2,40.6,40.4,49.752476
12,Latvia,235,0,0,0,39,40,39.3,49.367088,40.1,40.4,40.2,49.813663
12,Latvia,236,0,0,0,39.3,40.1,39.5,49.496223,39.7,40.1,39.9,49.749374
12,Latvia,237,0,0,0,39.4,40,39.6,49.622166,40.1,40.3,40.2,49.875622
12,Latvia,238,0,0,0,39.7,40.4,39.9,49.563046,39.9,40.4,40.2,49.688667
13,Lithuania,172,0,0,0,35.1,37.9,35.9,48.082191,39.6,40.2,39.9,49.624062
13,Lithuania,173,0,0,0,35.1,38.9,36.2,47.432434,39.4,40.4,39.8,49.373432
13,Lithuania,174,0,0,0,35.9,38.5,36.7,48.252689,40,40.5,40.3,49.689442
13,Lithuania,175,0,0,0,35.4,38,36.3,48.228882,39.8,41,40.4,49.257427
13,Lithuania,176,0,0,0,35.2,37.8,36.1,48.219177,39.3,40.4,39.8,49.309914
13,Lithuania,177,0,0,0,35.9,38.4,36.8,48.317631,39.6,40.4,40,49.5
13,Lithuania,178,0,0,0,36.1,38.4,36.9,48.456375,40,40.5,40.3,49.689442
13,Lithuania,179,0,0,0,35.9,38.5,36.8,48.252689,39.5,40.4,40,49.436794
13,Lithuania,180,0,0,0,36.1,38.1,36.8,48.65229,39.2,40,39.7,49.494949
13,Lithuania,181,0,0,0,35.9,38.8,37,48.058903,39.6,40.2,39.9,49.624062
13,Lithuania,182,0,0,0,36,39,37,48,39,40,39.5,49.367088
13,Lithuania,183,0,0,0,36.5,38.4,37.1,48.731644,39.7,40.2,40,49.687107
13,Lithuania,184,0,0,0,37.1,39.4,37.8,48.496731,39.8,40.4,40.1,49.625935
13,Lithuania,185,0,0,0,36.9,38.9,37.5,48.68074,39.8,40.4,40.1,49.625935
13,Lithuania,186,0,0,0,36.9,39.7,37.8,48.172325,40.2,40.6,40.4,49.752476
13,Lithuania,187,0,0,0,37.6,39.1,38.1,49.022163,40,40.3,40.2,49.813202
13,Lithuania,188,0,0,0,37.3,39.5,38,48.567707,40,40.4,40.2,49.751244
13,Lithuania,189,0,0,0,37.6,39.8,38.3,48.578812,40.1,40.3,40.2,49.875622
13,Lithuania,190,0,0,0,37.8,39.7,38.4,48.774193,40.2,40.3,40.3,49.937889
13,Lithuania,191,0,0,0,38.5,40.3,39,48.857868,39.9,40.4,40.1,49.688667
13,Lithuania,192,0,0,0,38.5,39.9,38.9,49.107143,40.5,40.5,40.5,50
13,Lithuania,193,0,0,0,37.9,39.6,38.5,48.903225,40.1,40.5,40.3,49.751862
13,Lithuania,194,0,0,0,38.2,39.5,38.6,49.163448,39.8,40.2,40,49.75
13,Lithuania,195,0,0,0,38.3,40,38.9,48.914433,39.8,40.5,40.1,49.564133
13,Lithuania,196,0,0,0,37.8,39.6,38.4,48.837208,39.6,40.2,39.8,49.624062
13,Lithuania,197,0,0,0,37.5,39.2,38,48.891785,39.9,39.7,39.8,50.125629
13,Lithuania,198,0,0,0,37.1,39.1,37.7,48.687664,39.9,39.6,39.8,50.188679
13,Lithuania,199,0,0,0,37.4,39.3,37.9,48.76141,39.5,40,39.7,49.685535
13,Lithuania,200,0,0,0,38,39.3,38.4,49.159119,39.9,39.8,39.8,50.062737
13,Lithuania,201,0,0,0,37.5,39.3,38,48.828125,39.8,39.8,39.8,50
13,Lithuania,202,0,0,0,37.5,39,38,49.019608,39.6,40,39.8,49.748745
13,Lithuania,203,0,0,0,37.7,38.9,38,49.216709,39.5,40.1,39.8,49.623116
13,Lithuania,204,0,0,0,38.1,39,38.4,49.416344,39.8,39.6,39.7,50.125946
13,Lithuania,205,0,0,0,38.2,38.9,38.4,49.546043,39.7,40.2,39.9,49.687107
13,Lithuania,206,0,0,0,37.7,39.2,38.2,49.024708,39.4,40.2,39.8,49.497486
13,Lithuania,207,0,0,0,37.9,38.9,38.2,49.348957,39.2,39.2,39.2,50
13,Lithuania,208,0,0,0,37.8,39,38.1,49.21875,39.5,40.2,39.8,49.560852
13,Lithuania,209,0,0,0,37.9,39,38.2,49.284786,40.1,40.2,40.2,49.937733
13,Lithuania,210,0,0,0,37.7,38.8,38,49.281044,39.6,40,39.8,49.748745
13,Lithuania,211,0,0,0,38.1,39.2,38.4,49.288486,39.4,39.9,39.7,49.684742
13,Lithuania,212,0,0,0,38.2,39.4,38.5,49.226803,39.5,39.8,39.7,49.810844
13,Lithuania,213,0,0,0,37.9,39.1,38.3,49.220779,39.9,39.8,39.9,50.062737
13,Lithuania,214,0,0,0,38,39,38.3,49.350651,39.3,40,39.6,49.55864
13,Lithuania,215,0,0,0,37.9,39,38.2,49.284786,39.4,39.6,39.5,49.873417
13,Lithuania,216,0,0,0,37.9,38.8,38.1,49.4133,39.8,39.9,39.9,49.937263
13,Lithuania,217,0,0,0,37.8,39.1,38.2,49.154747,39.7,39.9,39.8,49.874371
13,Lithuania,218,0,0,0,37.8,39.1,38.2,49.154747,39.3,39.8,39.6,49.683945
13,Lithuania,219,0,0,0,37.6,39.1,38.1,49.022163,39.7,39.4,39.6,50.189632
13,Lithuania,220,0,0,0,37.8,38.9,38.2,49.282921,39.1,39.7,39.4,49.619289
13,Lithuania,221,0,0,0,38,39.1,38.3,49.28664,39.5,40.1,39.7,49.623116
13,Lithuania,222,0,0,0,38.2,39.4,38.6,49.226803,39.7,40.1,39.9,49.749374
13,Lithuania,223,0,0,0,37.9,39.3,38.4,49.093266,39.9,40,40,49.93742
13,Lithuania,224,0,0,0,38.3,39.1,38.6,49.483204,40,40.2,40.1,49.875313
13,Lithuania,225,0,0,0,38.4,39,38.6,49.612404,39.5,39.5,39.5,50
13,Lithuania,226,0,0,0,38.5,39.4,38.7,49.422337,39.3,40.1,39.7,49.496223
13,Lithuania,227,0,0,0,38.3,39.4,38.6,49.292149,39.6,40.2,39.9,49.624062
13,Lithuania,228,0,0,0,38.1,39.7,38.6,48.971722,39.5,40.1,39.8,49.623116
13,Lithuania,229,0,0,0,38.4,40,38.9,48.979591,39.3,39.9,39.5,49.621212
13,Lithuania,230,0,0,0,38.5,39.5,38.8,49.358974,40.1,40,40.1,50.062424
13,Lithuania,231,0,0,0,38.8,39.5,39,49.553001,40.1,39.8,40,50.187737
13,Lithuania,232,0,0,0,39,39.8,39.2,49.492386,40,40.2,40.1,49.875313
13,Lithuania,233,0,0,0,38.8,39.8,39.1,49.363869,39.6,40.3,40,49.561951
13,Lithuania,234,0,0,0,38.6,39.4,38.9,49.487179,39.7,40,39.9,49.811794
13,Lithuania,235,0,0,0,39,39.5,39.2,49.68153,39.8,40.1,39.9,49.812263
13,Lithuania,236,0,0,0,39.3,39.6,39.4,49.809887,40,39.5,39.8,50.314465
13,Lithuania,237,0,0,0,39.1,39.6,39.3,49.682339,40.2,40.1,40.1,50.062267
13,Lithuania,238,0,0,0,39.1,39.9,39.4,49.493671,39.7,40.1,39.9,49.749374
14,Luxembourg,172,0,0,0,38.8,41,40.2,48.621555,37.7,40.2,39.2,48.395378
14,Luxembourg,173,0,0,0,38.8,41,40.2,48.621555,37.7,40.2,39.2,48.395378
14,Luxembourg,174,0,0,0,38.8,41,40.2,48.621555,37.7,40.2,39.2,48.395378
14,Luxembourg,175,0,0,0,38.8,41,40.2,48.621555,37.7,40.2,39.2,48.395378
14,Luxembourg,176,0,0,0,39.9,40.9,40.6,49.381187,40.4,40.2,40.3,50.124069
14,Luxembourg,177,0,0,0,39.9,40.9,40.6,49.381187,40.4,40.2,40.3,50.124069
